marker,chrom,pos
id1005628,1,7330382
dd1000723,1,7330707
id1005629,1,7330755
dd1000727,1,7331200
id1005631,1,7331411
id1005633,1,7331683
id1005634,1,7331746
id1005635,1,7331852
dd1000738,1,7332115
dd1000753,1,7333811
dd1000754,1,7334172
id1005647,1,7334263
id1005648,1,7334307
dd1000757,1,7334402
dd1000758,1,7334495
id1005649,1,7334953
id1005650,1,7334991
id1005651,1,7335070
dd1000762,1,7335325
dd1000763,1,7335348
id1005652,1,7335641
id1005653,1,7335760
dd1000766,1,7335849
dd1000767,1,7336237
dd1000769,1,7336438
id1005656,1,7337618
id1005657,1,7337704
id1005658,1,7337803
dd1000775,1,7338097
dd1000776,1,7338560
id1005660,1,7338910
dd1000781,1,7338996
dd1000788,1,7339170
id1005664,1,7339193
dd1000792,1,7339485
id1005666,1,7339695
dd1000799,1,7340335
dd1000802,1,7340598
dd1000803,1,7341013
dd1000804,1,7341978
dd1000805,1,7342139
id1005670,1,7342412
dd1000809,1,7343309
id1005672,1,7343698
dd1000814,1,7344078
id1005673,1,7344290
id1005674,1,7345834
id1005678,1,7346178
dd1000826,1,7346266
id1005680,1,7346405
dd1000829,1,7346422
dd1000830,1,7346446
dd1000831,1,7346480
id1005681,1,7348298
id1005682,1,7348780
id1005683,1,7349397
id1005684,1,7349643
id1005685,1,7350055
id1005687,1,7351578
id1005688,1,7351636
id1005689,1,7351698
id1005690,1,7352648
id1005691,1,7352717
id1005694,1,7353129
dd1000852,1,7353620
dd1000853,1,7353994
id1005695,1,7354765
id1005696,1,7354797
id1005697,1,7354869
id1005698,1,7355027
id1005699,1,7355142
id1005700,1,7355326
dd1000865,1,7365070
dd1000867,1,7365190
dd1000868,1,7365280
id1005703,1,7365463
id1005705,1,7365821
id1005706,1,7365930
id1005709,1,7366342
id1005711,1,7366532
id1005712,1,7366608
dd1000887,1,7366924
dd1000888,1,7366944
dd1000890,1,7367178
id1005715,1,7367238
id1005716,1,7367469
dd1000902,1,7367998
id1005720,1,7368081
id1005723,1,7368233
dd1000908,1,7368274
dd1000909,1,7368311
id1005724,1,7368329
dd1000911,1,7368346
id1005725,1,7368452
id1005726,1,7368513
id1005727,1,7368565
id1005728,1,7368756
id1005730,1,7369172
dd1000920,1,7369228
id1005731,1,7369246
dd1000922,1,7369300
id1005732,1,7369429
id1005733,1,7370991
dd1000927,1,7371125
dd1000942,1,7371547
id1005743,1,7371764
id1005744,1,7371869
id1005750,1,7386926
dd1000988,1,7388909
id1005768,1,7391747
dd1001000,1,7391926
id1005769,1,7392085
dd1001011,1,7392773
dd1001019,1,7393423
dd1001020,1,7393441
id1005777,1,7393993
id1005778,1,7394087
id1005779,1,7394143
dd1001034,1,7403768
id1005782,1,7403960
id1005783,1,7404723
id1005787,1,7405843
dd1001041,1,7405969
id1005789,1,7406108
id1005790,1,7407390
dd1001049,1,7408351
dd1001055,1,7409412
id1005794,1,7409650
dd1001058,1,7410048
id1005795,1,7410069
id1005796,1,7411375
dd1001061,1,7411395
dd1001062,1,7411442
id1005800,1,7420797
id1005801,1,7420828
id1005805,1,7422127
dd1001077,1,7422457
dd1001078,1,7422503
id1005807,1,7422652
dd1001082,1,7422775
id1005808,1,7422796
id1005810,1,7424197
id1005811,1,7424230
id1005812,1,7424623
dd1001090,1,7424751
dd1001091,1,7424935
id1005813,1,7425061
id1005814,1,7425196
id1005815,1,7426472
id1005818,1,7428285
id1005822,1,7438029
dd1001117,1,7439083
id1005826,1,7439349
id1005827,1,7439511
id1005828,1,7439725
id1005829,1,7439921
dd1001122,1,7440043
id1005833,1,7441359
id1005834,1,7441440
id1005835,1,7441485
id1005836,1,7441819
dd1001133,1,7442254
id1005838,1,7442815
id1005839,1,7442930
id1005840,1,7442996
id1005841,1,7443168
id1005842,1,7443192
id1005847,1,7443835
id1005848,1,7443892
id1005849,1,7444031
dd1001151,1,7444450
id1005851,1,7444578
id1005852,1,7444654
id1005853,1,7444726
id1005854,1,7444781
id1005856,1,7444942
id1005857,1,7444964
id1005858,1,7444991
id1005859,1,7445064
dd1001163,1,7445238
dd1001164,1,7445257
id1005860,1,7445574
dd1001168,1,7446193
dd1001170,1,7446287
dd1001171,1,7446351
dd1001179,1,7456491
dd1001184,1,7457030
dd1001185,1,7457383
dd1001187,1,7458426
id1005866,1,7459315
id1005868,1,7459734
dd1001197,1,7460045
id1005869,1,7460215
id1005870,1,7460310
id1005872,1,7461485
id1005873,1,7462149
dd1001205,1,7462201
dd1001208,1,7462568
dd1001212,1,7463356
dd1001214,1,7463780
id1005876,1,7464139
id1005877,1,7464173
id1005880,1,7465166
dd1001226,1,7465244
dd1001227,1,7465280
dd1001228,1,7465355
id1005882,1,7465499
dd1001233,1,7474871
id1005884,1,7475221
dd1001237,1,7475770
id1005887,1,7476101
dd1001245,1,7476371
dd1001250,1,7476695
id1005892,1,7476826
id1005893,1,7477004
dd1001255,1,7477136
id1005894,1,7477282
id1005895,1,7477299
dd1001258,1,7477527
id1005896,1,7477693
id1005897,1,7478130
id1005898,1,7478585
id1005899,1,7479046
id1005900,1,7479325
id1005901,1,7480450
id1005902,1,7490222
id1005903,1,7490466
dd1001272,1,7491237
id1005906,1,7494564
id1005907,1,7496023
id1005908,1,7496080
id1005909,1,7496172
dd1001287,1,7496509
id1005910,1,7496599
id1005912,1,7497563
id1005913,1,7497596
id1005914,1,7497929
dd1001295,1,7498153
id1005915,1,7498515
dd1001301,1,7499190
dd1001302,1,7499237
dd1001303,1,7499255
id1005921,1,7511549
id1005924,1,7518079
id1005926,1,7539086
id1005930,1,7541245
id1005937,1,7542837
id1005941,1,7545139
id1005942,1,7545416
id1005947,1,7572554
id1005949,1,7573387
id1005954,1,7573734
id1005956,1,7574125
id1005959,1,7575012
id1005967,1,7576832
id1005968,1,7577372
id1005972,1,7579406
ud1000381,1,7617585
id1005978,1,7624402
id1005982,1,7663499
id1005990,1,7666553
id1005999,1,7672188
id1006008,1,7679118
id1006016,1,7683066
id1006020,1,7684559
id1006029,1,7686212
id1006031,1,7690251
id1006056,1,7707575
id1006063,1,7708360
id1006077,1,7724835
id1006083,1,7726152
id1006085,1,7726368
id1006103,1,7739829
id1006104,1,7740681
id1006106,1,7741155
id1006115,1,7743665
id1006118,1,7745435
id1006124,1,7773236
id1006137,1,7779381
id1006144,1,7802446
id1006145,1,7802505
id1006149,1,7804821
id1006151,1,7805928
id1006152,1,7806191
id1006155,1,7807177
id1006175,1,7853101
id1006180,1,7855231
id1006181,1,7856552
id1006189,1,7861079
id1006191,1,7861410
id1006196,1,7895059
id1006202,1,7896886
id1006206,1,7897895
id1006220,1,8026022
id1006222,1,8026968
id1006227,1,8029135
id1006231,1,8031469
id1006233,1,8031975
id1006246,1,8034372
id1006248,1,8052079
id1006263,1,8074919
id1006269,1,8087258
wd1000277,1,8136725
id1006270,1,8145352
id1006276,1,8146805
id1006289,1,8173333
id1006291,1,8174441
id1006298,1,8196500
id1006301,1,8201752
id1006309,1,8273837
id1006310,1,8297643
id1006314,1,8300011
id1006320,1,8359936
id1006322,1,8360311
id1006335,1,8367351
id1006336,1,8367670
id1006343,1,8371351
id1006347,1,8402522
id1006358,1,8407715
id1006371,1,8426470
id1006376,1,8445811
id1006377,1,8446052
wd1000298,1,8509834
id1006413,1,8539379
id1006419,1,8560651
id1006433,1,8565657
id1006437,1,8584951
id1006445,1,8592322
id1006455,1,8628373
ud1000416,1,8633965
ud1000417,1,8658944
id1006481,1,8659127
id1006487,1,8662256
id1006488,1,8662999
id1006494,1,8664680
id1006521,1,8691672
id1006524,1,8691965
id1006532,1,8693942
id1006540,1,8696031
id1006543,1,8697122
id1006560,1,8721578
id1006561,1,8722149
id1006571,1,8746485
id1006572,1,8746747
id1006580,1,8753882
id1006602,1,8758880
id1006603,1,8759193
id1006604,1,8759562
id1006609,1,8782817
id1006611,1,8783754
id1006612,1,8784174
id1006616,1,8788900
id1006618,1,8790620
id1006619,1,8791356
wd1000321,1,8856035
wd1000336,1,8877885
id1006620,1,8888266
id1006627,1,8892855
id1006633,1,8896430
id1006640,1,8899583
id1006648,1,8902355
id1006651,1,8903823
id1006660,1,8905700
id1006668,1,8917024
id1006672,1,8924909
id1006674,1,8925706
id1006681,1,8928750
id1006691,1,8959552
id1006698,1,8965468
id1006699,1,8990948
id1006700,1,8991528
id1006703,1,8993608
id1006704,1,8993626
id1006709,1,8994867
id1006722,1,9023946
id1006723,1,9024594
id1006767,1,9076819
id1006772,1,9080654
id1006773,1,9081020
id1006777,1,9081759
id1006786,1,9084124
id1006787,1,9094612
id1006857,1,9113796
id1006868,1,9119444
id1006871,1,9163508
id1006872,1,9164563
id1006880,1,9167657
id1006886,1,9169918
id1006890,1,9171890
id1006893,1,9202861
id1006896,1,9247283
id1006897,1,9247477
id1006912,1,9259075
id1006913,1,9259120
id1006915,1,9259433
id1006922,1,9271759
id1006924,1,9272061
id1006925,1,9272276
id1006930,1,9273671
id1006943,1,9298222
id1006949,1,9303419
id1006954,1,9304852
id1006957,1,9305151
id1006960,1,9305915
id1006963,1,9306522
id1006972,1,9311398
id1006974,1,9312241
id1006977,1,9313454
id1006979,1,9314746
id1006981,1,9314847
id1006986,1,9316257
id1006990,1,9316769
id1006991,1,9317695
wd1000348,1,9363790
id1006992,1,9369697
id1006997,1,9372748
id1007000,1,9373851
id1007001,1,9375110
id1007013,1,9396688
id1007022,1,9397390
id1007048,1,9422580
id1007050,1,9422917
id1007059,1,9437212
id1007064,1,9440480
id1007067,1,9443037
id1007075,1,9471819
id1007077,1,9472541
id1007078,1,9472639
id1007083,1,9474406
id1007084,1,9474659
id1007085,1,9475881
id1007088,1,9476282
wd1000372,1,9529843
wd1000384,1,9561104
id1007110,1,9563267
id1007111,1,9563658
id1007116,1,9566000
id1007117,1,9567743
id1007119,1,9569197
id1007123,1,9569728
id1007127,1,9570061
id1007129,1,9570734
id1007130,1,9571762
ud1000463,1,9572334
id1007135,1,9616149
id1007155,1,9633974
id1007156,1,9634128
id1007162,1,9637048
id1007168,1,9639970
id1007180,1,9669398
id1007183,1,9669899
id1007185,1,9670523
id1007199,1,9675836
id1007214,1,9688097
id1007226,1,9692361
id1007229,1,9693816
id1007231,1,9705575
id1007247,1,9740325
id1007249,1,9744263
ud1000471,1,9775121
id1007251,1,9775582
id1007270,1,9814896
id1007272,1,9815262
id1007277,1,9817701
id1007278,1,9817717
id1007283,1,9821045
id1007287,1,9867015
id1007291,1,9868204
id1007293,1,9869818
id1007308,1,9876216
id1007311,1,9876762
id1007317,1,9877803
id1007322,1,9879715
id1007340,1,9885413
id1007346,1,9886535
id1007353,1,9888687
id1007360,1,9892029
id1007363,1,9893100
id1007365,1,9929718
id1007366,1,9929894
id1007367,1,9932855
id1007369,1,9934324
id1007371,1,9934877
id1007378,1,9965203
id1007383,1,9968907
id1007384,1,9969834
id1007385,1,9969880
id1007390,1,9971458
id1007394,1,9972247
ud1000478,1,9972520
ud1000481,1,10003441
id1007397,1,10006366
id1007402,1,10016930
id1007407,1,10018567
id1007412,1,10021461
id1007420,1,10022502
id1007443,1,10049925
id1007445,1,10050649
id1007446,1,10051543
id1007455,1,10054887
id1007456,1,10054926
id1007458,1,10055338
id1007471,1,10059256
id1007473,1,10059997
id1007476,1,10060933
wd1000393,1,10069416
id1007481,1,10115184
id1007489,1,10119321
id1007495,1,10121271
id1007498,1,10121772
id1007501,1,10122653
id1007505,1,10133202
id1007508,1,10134564
id1007519,1,10137694
id1007520,1,10140933
id1007521,1,10141686
id1007528,1,10148313
id1007531,1,10151041
wd1000397,1,10156624
wd1000403,1,10199638
id1007540,1,10215291
id1007544,1,10216859
id1007552,1,10245479
id1007554,1,10267277
id1007557,1,10271952
id1007559,1,10273445
id1007562,1,10312877
id1007568,1,10315103
id1007575,1,10316496
id1007577,1,10316966
id1007582,1,10317395
id1007638,1,10362657
id1007643,1,10367099
id1007645,1,10370566
id1007646,1,10371475
ud1000493,1,10371832
ud1000497,1,10426355
id1007652,1,10427043
id1007654,1,10427253
id1007659,1,10428224
id1007674,1,10431151
id1007675,1,10431292
id1007676,1,10431373
id1007677,1,10431534
id1007679,1,10431960
id1007681,1,10433018
wd1000425,1,10447445
id1007684,1,10490081
ud1000503,1,10493521
ud1000507,1,10513608
id1007690,1,10513718
id1007695,1,10517016
id1007698,1,10519809
id1007700,1,10521236
wd1000479,1,10566791
wd1000505,1,10597036
id1007703,1,10619882
id1007705,1,10620284
id1007706,1,10620740
id1007714,1,10626322
id1007718,1,10652983
id1007720,1,10653562
id1007724,1,10654292
id1007729,1,10657673
id1007735,1,10672080
id1007743,1,10689775
id1007745,1,10689906
wd1000531,1,10713826
id1007757,1,10749845
id1007758,1,10750194
id1007764,1,10799933
id1007766,1,10800438
id1007768,1,10801817
id1007770,1,10802175
id1007772,1,10802587
id1007774,1,10803010
id1007776,1,10803990
id1007778,1,10804266
id1007781,1,10804563
id1007795,1,10825342
id1007796,1,10825444
id1007797,1,10825611
id1007800,1,10827464
id1007805,1,10831181
id1007806,1,10848420
wd1000561,1,10896858
id1007813,1,10931378
id1007815,1,10933608
id1007822,1,10936185
id1007824,1,10936625
id1007826,1,10937456
id1007828,1,10938319
id1007833,1,10959444
id1007852,1,10970413
id1007855,1,10971576
id1007879,1,10997885
id1007902,1,11014755
id1007903,1,11014995
id1007906,1,11015557
id1007910,1,11015729
id1007923,1,11018394
id1007927,1,11019051
id1007930,1,11019464
id1007933,1,11020446
id1007951,1,11028229
id1007953,1,11058533
id1007956,1,11091226
id1007965,1,11095394
id1007966,1,11095535
id1007968,1,11096568
id1007969,1,11097010
id1007971,1,11097278
id1007973,1,11108483
id1007975,1,11109250
id1007990,1,11112775
id1007992,1,11114178
wd1000598,1,11155174
id1008001,1,11210244
id1008002,1,11210679
id1008003,1,11210755
id1008012,1,11215603
id1008030,1,11259187
id1008031,1,11259217
id1008039,1,11261199
id1008043,1,11261764
id1008046,1,11262363
id1008047,1,11262991
id1008054,1,11315531
id1008056,1,11316135
id1008068,1,11320652
id1008071,1,11320821
id1008073,1,11321000
id1008079,1,11354639
id1008090,1,11356470
id1008109,1,11360616
id1008115,1,11361441
id1008122,1,11372974
id1008129,1,11374182
id1008134,1,11375983
id1008137,1,11376832
id1008152,1,11452144
id1008156,1,11459438
wd1000630,1,11465292
id1008158,1,11522358
id1008165,1,11524477
id1008166,1,11524693
id1008171,1,11526724
id1008172,1,11526811
id1008173,1,11527038
id1008177,1,11529186
wd1000659,1,11556133
wd1000665,1,11577424
ud1000538,1,11619305
id1008181,1,11621539
id1008182,1,11624439
id1008184,1,11626136
id1008197,1,11632178
id1008206,1,11635401
id1008209,1,11637135
id1008212,1,11656844
id1008217,1,11658449
id1008218,1,11658614
id1008222,1,11660519
id1008240,1,11696585
id1008245,1,11698222
id1008246,1,11698411
id1008251,1,11699486
id1008256,1,11752720
id1008258,1,11753005
id1008263,1,11756836
id1008265,1,11804210
id1008267,1,11804962
id1008292,1,11854082
id1008300,1,11855092
id1008303,1,11855781
id1008313,1,11857298
ud1000542,1,11858193
ud1000550,1,11905083
id1008322,1,11923967
id1008326,1,11926046
id1008336,1,11930129
id1008346,1,11951156
id1008348,1,11951433
id1008380,1,11975951
id1008381,1,11976866
id1008384,1,11977547
id1008387,1,11977820
id1008391,1,11980395
id1008392,1,11980846
id1008393,1,11981747
id1008396,1,11983015
wd1000701,1,11995467
wd1000707,1,12030717
wd1000720,1,12059067
id1008401,1,12064443
id1008403,1,12065142
id1008405,1,12065898
id1008424,1,12071791
id1008428,1,12118366
id1008429,1,12118608
id1008433,1,12119794
id1008434,1,12120176
id1008440,1,12210731
id1008449,1,12242392
id1008455,1,12258154
id1008462,1,12260796
id1008467,1,12307303
id1008472,1,12331818
id1008476,1,12333620
id1008477,1,12334164
id1008482,1,12336880
id1008484,1,12337809
id1008485,1,12337955
id1008488,1,12339201
id1008489,1,12367437
id1008493,1,12367778
id1008496,1,12373688
id1008502,1,12419847
id1008506,1,12426034
id1008507,1,12427136
id1008508,1,12427169
id1008511,1,12428176
id1008512,1,12496883
id1008515,1,12499642
id1008516,1,12500285
id1008519,1,12504067
id1008520,1,12504121
id1008522,1,12546938
id1008523,1,12547325
id1008524,1,12548292
id1008526,1,12548763
ud1000569,1,12551706
ud1000573,1,12588134
id1008537,1,12589887
id1008539,1,12590368
id1008541,1,12590710
id1008544,1,12591000
id1008550,1,12591542
id1008551,1,12591782
id1008552,1,12591878
id1008560,1,12592883
id1008564,1,12594417
id1008565,1,12594487
id1008566,1,12595485
id1008570,1,12651927
id1008573,1,12652969
id1008579,1,12654986
id1008581,1,12655429
id1008582,1,12655507
id1008594,1,12659122
id1008598,1,12659811
id1008601,1,12661350
id1008616,1,12668376
id1008628,1,12671948
id1008635,1,12672996
id1008638,1,12673263
id1008639,1,12673471
id1008667,1,12704921
id1008676,1,12707875
id1008678,1,12709487
id1008679,1,12709552
id1008684,1,12726233
id1008693,1,12732147
id1008701,1,12746531
id1008702,1,12747002
id1008703,1,12747311
id1008705,1,12748624
id1008708,1,12749465
id1008712,1,12749854
id1008713,1,12749875
id1008716,1,12751111
id1008730,1,12759117
id1008732,1,12806767
id1008737,1,12808229
id1008739,1,12808630
id1008752,1,12853898
id1008755,1,12855070
id1008757,1,12871458
id1008758,1,12872057
id1008760,1,12872687
id1008763,1,12873867
id1008765,1,12876327
id1008772,1,12877750
id1008779,1,12921098
id1008782,1,12924411
wd1000801,1,12933551
ud1000579,1,12989149
ud1000584,1,13133926
id1008791,1,13144414
id1008794,1,13148042
id1008797,1,13211277
id1008798,1,13211324
id1008801,1,13212184
id1008806,1,13216850
id1008808,1,13217522
id1008821,1,13244899
id1008823,1,13245311
id1008838,1,13266467
id1008840,1,13266976
id1008848,1,13268443
id1008855,1,13270381
id1008856,1,13270630
id1008860,1,13272193
id1008863,1,13273279
id1008868,1,13295655
id1008872,1,13296547
id1008873,1,13296899
ud1000597,1,13301985
ud1000598,1,13338092
id1008877,1,13338365
id1008878,1,13338414
id1008879,1,13338695
id1008881,1,13339007
id1008904,1,13343652
id1008912,1,13388850
id1008916,1,13390071
id1008921,1,13392805
ud1000606,1,13429671
wd1000857,1,13440624
wd1000878,1,13469440
wd1000889,1,13513642
id1008927,1,13514870
id1008931,1,13516107
id1008934,1,13516995
id1008936,1,13518981
id1008943,1,13522239
id1008944,1,13523737
id1008945,1,13524347
id1008949,1,13527384
id1008960,1,13530416
id1008962,1,13551259
id1008972,1,13555485
id1008989,1,13562414
id1008993,1,13562989
id1008996,1,13563845
id1008997,1,13564910
id1008998,1,13565259
wd1000915,1,13705404
id1009007,1,13712312
id1009013,1,13774808
id1009020,1,13775499
id1009026,1,13776585
id1009030,1,13777464
id1009036,1,13779567
id1009047,1,13780634
id1009054,1,13781269
id1009059,1,13781454
id1009060,1,13781525
id1009071,1,13783110
id1009076,1,13792960
id1009093,1,13796239
id1009097,1,13796523
id1009101,1,13797071
id1009103,1,13797356
id1009108,1,13798234
id1009109,1,13798347
id1009131,1,13801064
id1009146,1,13842675
id1009153,1,13879089
id1009168,1,13884688
id1009170,1,13885061
id1009175,1,13887930
